client_id,hist_transaction_count,hist_total_amount,hist_avg_amount,hist_preferred_method,curr_transaction_count,curr_total_amount,curr_avg_amount,curr_preferred_method,transaction_frequency_change,avg_amount_change,method_changed
d1b31efe,8,489849.56,61231.195,Virement,29,1657626.14,57159.52206896551,Carte bancaire,21,-4071.672931034489,True
d1c2daec,6,261938.0,43656.333333333336,Carte bancaire,15,777907.78,51860.51866666667,Carte bancaire,9,8204.185333333335,False
d1cb0cc6,12,695526.71,57960.559166666666,Chèque,2,71438.45,35719.225,Carte bancaire,-10,-22241.334166666667,True
d1d97588,9,200332.47,22259.163333333334,Chèque,19,998283.18,52541.22,Carte bancaire,10,30282.056666666667,True
d1ed5cf1,5,312642.64,62528.528000000006,Chèque,17,1195410.53,70318.26647058823,Carte bancaire,12,7789.738470588229,True
d202b527,8,381058.51,47632.31375,Chèque,19,1010235.96,53170.31368421052,Carte bancaire,11,5537.999934210522,True
d2079601,22,1166538.88,53024.49454545454,Chèque,7,461748.97,65964.13857142857,Carte bancaire,-15,12939.644025974034,True
d20a7d86,4,200612.05,50153.0125,Chèque,3,194749.08000000002,64916.36000000001,Agence,-1,14763.34750000001,True
d226c5eb,60,3077009.1,51283.485,Chèque,18,1061514.45,58973.024999999994,Carte bancaire,-42,7689.539999999994,True
d22af761,32,1449113.54,45284.798125,Carte bancaire,12,732524.48,61043.706666666665,Carte bancaire,-20,15758.908541666664,False
d2457027,20,1112567.35,55628.36750000001,Carte bancaire,5,335033.76,67006.75200000001,Carte bancaire,-15,11378.3845,False
d252586e,25,1341279.78,53651.1912,Chèque,16,865269.35,54079.334375,Carte bancaire,-9,428.1431749999974,True
d253ba56,13,656304.13,50484.93307692308,Agence,11,577905.48,52536.86181818182,Carte bancaire,-2,2051.9287412587364,True
d26faabf,19,821577.36,43240.91368421053,Chèque,13,740470.47,56959.266923076924,Carte bancaire,-6,13718.353238866395,True
d285e378,17,684729.13,40278.18411764706,Carte bancaire,5,431002.65,86200.53,Carte bancaire,-12,45922.345882352936,False
d288002b,4,182040.96,45510.24,Agence,18,1068073.2,59337.399999999994,Carte bancaire,14,13827.159999999996,True
d2c45da4,27,1625482.99,60203.0737037037,Carte bancaire,27,1762850.5,65290.75925925926,Carte bancaire,0,5087.685555555559,False
d2c49b61,12,615246.64,51270.55333333334,Chèque,2,141032.84999999998,70516.42499999999,Chèque,-10,19245.87166666665,False
d2c6d89c,44,2203991.36,50090.71272727272,Chèque,26,1934161.66,74390.83307692307,Carte bancaire,-18,24300.120349650344,True
d2cf76ae,19,1057134.32,55638.64842105263,Carte bancaire,11,691751.98,62886.54363636363,Carte bancaire,-8,7247.895215311,False
d2d04740,9,466890.6,51876.73333333333,Carte bancaire,4,236115.62,59028.905,Carte bancaire,-5,7152.171666666669,False
d2d32929,10,420125.31,42012.531,Carte bancaire,23,1359556.91,59111.17,Carte bancaire,13,17098.638999999996,False
d2d42b3b,2,116490.48,58245.24,Chèque,6,349068.58999999997,58178.09833333333,Carte bancaire,4,-67.14166666667006,True
d2e8c3c2,2,116156.54999999999,58078.274999999994,Carte bancaire,16,831394.53,51962.158125,Carte bancaire,14,-6116.116874999992,False
d2e8ff06,14,794397.8,56742.700000000004,Chèque,15,857757.04,57183.80266666667,Virement,1,441.10266666666575,True
d2ea1377,7,473781.32,67683.04571428572,Carte bancaire,27,1788636.58,66245.79925925926,Virement,20,-1437.2464550264558,True
d2ed9013,14,649180.93,46370.06642857143,Espèces,14,955090.8200000001,68220.77285714286,Carte bancaire,0,21850.70642857143,True
d3180c5d,1,13751.84,13751.84,Carte bancaire,28,1617857.16,57780.612857142856,Carte bancaire,27,44028.77285714286,False
d31c4444,24,1269858.61,52910.77541666667,Chèque,14,830091.63,59292.25928571429,Carte bancaire,-10,6381.483869047617,True
d343338c,25,1025503.23,41020.129199999996,Chèque,21,1071148.3,51007.061904761904,Carte bancaire,-4,9986.932704761908,True
d35ad611,14,786046.8099999999,56146.20071428571,Carte bancaire,27,1821753.32,67472.34518518519,Carte bancaire,13,11326.144470899475,False
d3609a68,28,1022048.96,36501.74857142857,Chèque,21,1376681.5,65556.26190476191,Carte bancaire,-7,29054.513333333336,True
d3659bd8,26,1545931.78,59458.914615384616,Chèque,18,1197645.68,66535.8711111111,Carte bancaire,-8,7076.956495726488,True
d368dc0a,14,887338.35,63381.31071428571,Chèque,16,1105193.69,69074.605625,Carte bancaire,2,5693.294910714285,True
d3900eaa,7,456368.52,65195.50285714286,Chèque,10,627826.13,62782.613,Carte bancaire,3,-2412.8898571428654,True
d394711f,7,199457.82,28493.97428571429,Chèque,14,836681.39,59762.95642857143,Carte bancaire,7,31268.98214285714,True
d395dafd,48,2586853.32,53892.7775,Chèque,12,707388.94,58949.07833333333,Virement,-36,5056.300833333335,True
d3a0f51c,23,1245421.05,54148.74130434783,Chèque,2,117987.04000000001,58993.520000000004,Agence,-21,4844.778695652174,True
d3a65bda,24,1182350.77,49264.61541666667,Chèque,23,1651853.2,71819.70434782609,Carte bancaire,-1,22555.088931159422,True
d3b12869,23,1166040.84,50697.42782608696,Chèque,16,943922.06,58995.12875,Carte bancaire,-7,8297.700923913042,True
d3b39f8a,10,328303.28,32830.328,Chèque,10,616045.4,61604.54,Carte bancaire,0,28774.212,True
d3c31199,15,806405.3,53760.35333333334,Chèque,18,1081819.32,60101.073333333334,Virement,3,6340.719999999994,True
d3d2f5b4,14,810387.25,57884.80357142857,Chèque,29,1985985.69,68482.2651724138,Carte bancaire,15,10597.461600985225,True
d3d6825f,10,439118.25,43911.825,Chèque,24,1495527.29,62313.637083333335,Virement,14,18401.812083333338,True
d3dd4289,5,300199.3,60039.86,Espèces,21,1193261.76,56821.98857142857,Carte bancaire,16,-3217.8714285714304,True
d3e3c0b9,15,759851.0800000001,50656.73866666667,Chèque,6,452688.06,75448.01,Carte bancaire,-9,24791.271333333323,True
d3e7162d,7,329347.44,47049.63428571429,Chèque,17,1251185.43,73599.14294117647,Carte bancaire,10,26549.50865546218,True
d3fb9cac,30,1556195.41,51873.18033333333,Carte bancaire,21,1402810.57,66800.50333333334,Carte bancaire,-9,14927.323000000011,False
d41ee5dc,14,741070.54,52933.61,Carte bancaire,17,1250153.7,73538.45294117647,Carte bancaire,3,20604.842941176466,False
d42005e6,5,266971.73,53394.346,Carte bancaire,20,1108598.34,55429.917,Carte bancaire,15,2035.5710000000036,False
d4205758,16,764219.71,47763.731875,Chèque,12,803136.41,66928.03416666666,Carte bancaire,-4,19164.302291666667,True
d4230cee,54,2418419.26,44785.54185185185,Chèque,2,41379.48,20689.74,Virement,-52,-24095.801851851847,True
d4248ffa,14,585872.22,41848.01571428571,Carte bancaire,10,610385.82,61038.581999999995,Virement,-4,19190.56628571428,True
d4288f72,24,1122845.48,46785.22833333333,Chèque,9,402121.23000000004,44680.13666666667,Carte bancaire,-15,-2105.09166666666,True
d42cc7dc,13,674351.17,51873.166923076926,Chèque,6,266633.6,44438.93333333333,QR Code / TuniPay,-7,-7434.233589743599,True
d43ac3fc,14,731112.98,52222.35571428571,Chèque,6,295462.37,49243.72833333333,Virement,-8,-2978.6273809523773,True
d43d8623,11,492694.75,44790.431818181816,Chèque,6,318342.92000000004,53057.15333333334,Virement,-5,8266.721515151527,True
d476217a,22,1224400.45,55654.56590909091,Carte bancaire,26,1444374.48,55552.86461538461,Carte bancaire,4,-101.70129370629729,False
d4827332,21,1008498.35,48023.73095238095,Chèque,22,1371199.25,62327.23863636364,Carte bancaire,1,14303.507683982687,True
d484c66f,24,1056230.48,44009.60333333333,Chèque,24,1172679.56,48861.64833333334,Carte bancaire,0,4852.0450000000055,True
d4b441c2,54,2712992.64,50240.60444444445,Chèque,42,2481443.4,59081.985714285714,Carte bancaire,-12,8841.381269841266,True
d4b752de,20,966127.25,48306.3625,Virement,6,280711.74,46785.29,Carte bancaire,-14,-1521.072500000002,True
d4bddb89,2,147260.09999999998,73630.04999999999,Carte bancaire,1,104558.17,104558.17,Agence,-1,30928.12000000001,True
d4c298fd,12,576208.73,48017.394166666665,Chèque,12,712770.18,59397.51500000001,Carte bancaire,0,11380.120833333342,True
d4c4db90,21,1408805.95,67085.99761904762,Carte bancaire,18,1191102.11,66172.33944444446,Agence,-3,-913.6581746031588,True
d4df81ed,22,1011754.58,45988.84454545454,Carte bancaire,38,2261263.5,59506.93421052631,Carte bancaire,16,13518.08966507177,False
d4eaae81,20,1197098.8,59854.94,Chèque,14,804044.8200000001,57431.77285714286,Carte bancaire,-6,-2423.1671428571426,True
d4fb8013,5,264984.66,52996.93199999999,Carte bancaire,29,1666711.21,57472.800344827585,Carte bancaire,24,4475.8683448275915,False
d501ec8a,4,238741.54,59685.385,Virement,14,873598.14,62399.86714285715,Carte bancaire,10,2714.482142857145,True
d507982d,7,305919.18,43702.74,Carte bancaire,13,787664.14,60589.54923076923,Carte bancaire,6,16886.809230769235,False
d511894a,23,1030771.98,44816.17304347826,Chèque,16,863130.65,53945.665625,Virement,-7,9129.492581521743,True
d5353abe,3,35503.590000000004,11834.53,Chèque,27,2032894.83,75292.40111111112,Carte bancaire,24,63457.87111111112,True
d56aa3a5,18,1070798.7,59488.816666666666,Chèque,54,3038836.0,56274.74074074074,Carte bancaire,36,-3214.0759259259285,True
d57747ef,2,144720.05,72360.025,Chèque,17,800964.27,47115.54529411765,Carte bancaire,15,-25244.479705882346,True
d59c52e1,24,1234868.46,51452.8525,Chèque,3,193209.25,64403.083333333336,Carte bancaire,-21,12950.230833333335,True
d59f37e8,26,1616407.52,62169.520000000004,Carte bancaire,14,962017.28,68715.52,Virement,-12,6546.0,True
d5b36608,19,1229242.2,64696.95789473684,Carte bancaire,25,1624791.16,64991.6464,Carte bancaire,6,294.6885052631551,False
d5bb9dc0,6,380095.87,63349.31166666667,Chèque,18,1342519.38,74584.40999999999,Carte bancaire,12,11235.09833333332,True
d5cf6ae4,4,356497.33999999997,89124.33499999999,Chèque,10,709097.11,70909.711,Virement,6,-18214.623999999996,True
d5d78a42,11,445469.26,40497.20545454545,Carte bancaire,7,408987.11,58426.729999999996,Virement,-4,17929.524545454544,True
d5ed7723,12,456206.56,38017.21333333333,Chèque,7,375886.56,53698.08,Carte bancaire,-5,15680.866666666669,True
d5f8ab11,12,497200.85000000003,41433.40416666667,Carte bancaire,3,179881.39,59960.46333333334,Carte bancaire,-9,18527.059166666673,False
d609855a,9,481017.39,53446.37666666667,Chèque,11,574316.32,52210.57454545454,Carte bancaire,2,-1235.8021212121312,True
d60e0458,54,3320713.98,61494.70333333333,Carte bancaire,40,1723241.44,43081.036,Carte bancaire,-14,-18413.66733333333,False
d63531bc,17,947850.7,55755.92352941176,Chèque,1,117215.21,117215.21,Carte bancaire,-16,61459.286470588246,True
d6484902,16,910742.32,56921.395,Carte bancaire,2,232803.18,116401.59,Virement,-14,59480.195,True
d67811e8,22,981975.76,44635.26181818182,Chèque,7,305256.93,43608.13285714285,Carte bancaire,-15,-1027.128961038965,True
d687cb47,2,85832.12,42916.06,Carte bancaire,7,490154.43000000005,70022.06142857144,Carte bancaire,5,27106.001428571442,False
d6899d2f,23,1229008.94,53435.17130434782,Chèque,15,721645.23,48109.682,Carte bancaire,-8,-5325.489304347822,True
d68be70c,22,1235141.3599999999,56142.789090909086,Chèque,58,3532788.92,60910.15379310345,Carte bancaire,36,4767.364702194362,True
d693cd38,3,244177.52000000002,81392.50666666667,Chèque,12,805836.82,67153.06833333333,Virement,9,-14239.438333333339,True
d69cfa08,18,1115006.82,61944.823333333334,Chèque,22,1440737.33,65488.060454545455,Carte bancaire,4,3543.2371212121216,True
d69ea948,14,693786.11,49556.150714285715,Virement,30,1822998.99,60766.633,Carte bancaire,16,11210.482285714286,True
d6a3ef2b,11,590411.3,53673.75454545455,Carte bancaire,20,1293135.68,64656.784,Carte bancaire,9,10983.029454545453,False
d6a53345,27,1258742.74,46620.101481481484,Chèque,17,1092493.12,64264.301176470595,Carte bancaire,-10,17644.19969498911,True
d6e7cbf5,6,301455.82,50242.636666666665,Chèque,30,1786881.32,59562.710666666666,Carte bancaire,24,9320.074,True
d6e868a3,24,1121667.99,46736.16625,Chèque,29,1723508.9,59431.34137931034,Carte bancaire,5,12695.175129310337,True
d70da197,5,322000.07,64400.014,Chèque,2,57816.36,28908.18,Carte bancaire,-3,-35491.834,True
d7123702,29,1448150.56,49936.22620689655,Chèque,30,1951001.83,65033.39433333334,Carte bancaire,1,15097.168126436787,True
d7179004,7,302900.6,43271.514285714286,Carte bancaire,6,423578.57,70596.42833333333,Carte bancaire,-1,27324.914047619044,False
d72a5e45,2,128140.54000000001,64070.270000000004,Carte bancaire,7,434930.14,62132.87714285714,Espèces,5,-1937.3928571428623,True
d75d394d,15,812906.38,54193.75866666667,Chèque,19,1151657.1,60613.531578947375,Carte bancaire,4,6419.772912280707,True
d76a4c42,8,521004.84,65125.605,Chèque,21,1113016.05,53000.764285714286,Carte bancaire,13,-12124.840714285718,True
d7d8970a,12,464967.31,38747.27583333333,Chèque,22,1448173.42,65826.06454545454,Carte bancaire,10,27078.78871212121,True
d7e8ac47,11,533543.89,48503.99,Chèque,15,975884.4,65058.96,Carte bancaire,4,16554.97,True
d7ea5a07,26,1329107.94,51119.53615384615,Chèque,2,75262.24,37631.12,Carte bancaire,-24,-13488.416153846149,True
d7f1b8d8,7,155367.64,22195.377142857145,Carte bancaire,4,380420.25,95105.0625,Virement,-3,72909.68535714285,True
d81bffd3,20,993719.4,49685.97,Carte bancaire,22,1063882.06,48358.27545454546,Carte bancaire,2,-1327.694545454542,False
d8236291,9,437664.11,48629.345555555556,Chèque,7,421361.73,60194.532857142854,Agence,-2,11565.187301587299,True
d825b9b8,2,66515.62,33257.81,Carte bancaire,3,123470.45999999999,41156.82,Carte bancaire,1,7899.010000000002,False
d829fa37,12,675052.61,56254.38416666666,Chèque,22,1406547.05,63933.95681818182,Carte bancaire,10,7679.572651515155,True
d846504b,26,1471030.96,56578.11384615384,Chèque,40,2704425.58,67610.6395,Carte bancaire,14,11032.525653846162,True
d84dae71,6,307294.33,51215.72166666667,Carte bancaire,7,247613.19,35373.31285714286,Carte bancaire,1,-15842.408809523811,False
d8504f25,20,1160663.3399999999,58033.166999999994,Chèque,8,465098.33999999997,58137.292499999996,Carte bancaire,-12,104.12550000000192,True
d86cd88e,34,1552505.06,45661.913529411766,Carte bancaire,18,1291112.22,71728.45666666667,Carte bancaire,-16,26066.5431372549,False
d88100c4,6,297797.79,49632.965,Chèque,17,1147310.3800000001,67488.84588235295,Carte bancaire,11,17855.880882352954,True
d899035b,9,480357.47000000003,53373.05222222223,Carte bancaire,13,703637.3,54125.946153846155,Carte bancaire,4,752.8939316239266,False
d8b0202c,38,2083373.38,54825.615263157895,Chèque,22,955274.14,43421.55181818182,Virement,-16,-11404.063444976076,True
d8b78b44,14,797277.63,56948.40214285714,Chèque,4,256753.78999999998,64188.447499999995,Carte bancaire,-10,7240.045357142852,True
d8bdc2a2,22,1018703.3200000001,46304.696363636365,Chèque,60,4067419.12,67790.31866666667,Virement,38,21485.622303030308,True
d8d19c12,15,892667.27,59511.151333333335,Carte bancaire,3,132266.86000000002,44088.95333333334,Virement,-12,-15422.197999999997,True
d8e5b42d,15,815732.9299999999,54382.19533333333,Carte bancaire,9,511527.91,56836.43444444444,Carte bancaire,-6,2454.2391111111137,False
d909eb6c,18,682725.31,37929.18388888889,Chèque,19,1342152.86,70639.62421052632,Carte bancaire,1,32710.440321637434,True
d90d204b,14,872106.3,62293.30714285715,Chèque,16,1011358.9,63209.93125,Carte bancaire,2,916.6241071428522,True
d91175e7,8,417999.8,52249.975,Chèque,21,1143852.6300000001,54469.17285714286,Carte bancaire,13,2219.1978571428626,True
d9120da8,24,1453272.55,60553.02291666667,Chèque,5,380019.71,76003.94200000001,Virement,-19,15450.919083333341,True
d9165be1,24,1405539.71,58564.15458333333,Chèque,19,1076429.74,56654.196842105266,Carte bancaire,-5,-1909.9577412280632,True
d9357666,10,628564.28,62856.428,Carte bancaire,25,1339936.4,53597.456,Carte bancaire,15,-9258.972000000002,False
d9618dc0,22,1307306.98,59423.04454545455,Chèque,13,658152.01,50627.07769230769,Carte bancaire,-9,-8795.966853146856,True
d96742c3,20,1031398.1,51569.905,Chèque,4,147165.5,36791.375,Carte bancaire,-16,-14778.529999999999,True
d967d9d8,44,2005875.5,45588.079545454544,Chèque,12,675698.5800000001,56308.215000000004,Carte bancaire,-32,10720.13545454546,True
d98c5e88,24,1409009.76,58708.74,Chèque,32,1822798.1600000001,56962.442500000005,Carte bancaire,8,-1746.2974999999933,True
d98f06ac,2,136514.28,68257.14,Chèque,44,1948939.64,44294.082727272726,Carte bancaire,42,-23963.057272727274,True
d99472e0,5,239828.72,47965.744,Virement,13,912517.29,70193.63769230769,Carte bancaire,8,22227.89369230769,True
d9dc1aa1,28,1295254.15,46259.076785714286,Chèque,20,1251457.64,62572.882,Carte bancaire,-8,16313.805214285712,True
d9e02f45,23,1001491.65,43543.11521739131,Chèque,13,732494.38,56345.72153846154,Carte bancaire,-10,12802.606321070234,True
d9e23150,26,1069802.6,41146.25384615385,Virement,14,403169.7,28797.835714285717,Carte bancaire,-12,-12348.418131868133,True
d9efbeea,120,7271766.44,60598.05366666667,Chèque,36,2412279.64,67007.76777777779,Virement,-84,6409.71411111112,True
da01d2dc,27,1332745.17,49360.93222222222,Chèque,6,231461.34,38576.89,Virement,-21,-10784.042222222219,True
da03b387,21,1205791.71,57418.65285714286,Chèque,8,326637.68,40829.71,Virement,-13,-16588.942857142858,True
da14acb5,10,546782.02,54678.202000000005,Chèque,2,105176.51,52588.255,Carte bancaire,-8,-2089.9470000000074,True
da16bbb1,14,627393.67,44813.83357142857,Chèque,24,1314789.4100000001,54782.89208333334,Carte bancaire,10,9969.058511904768,True
da1dcc85,1,36961.28,36961.28,Chèque,7,162037.52,23148.217142857142,Carte bancaire,6,-13813.062857142857,True
da5f37af,19,951194.06,50062.8452631579,Carte bancaire,4,351665.26,87916.315,Carte bancaire,-15,37853.469736842104,False
da6b022b,7,385512.0,55073.142857142855,Carte bancaire,29,2092694.91,72161.89344827586,Virement,22,17088.750591133008,True
da6d7335,24,1266111.78,52754.6575,Chèque,2,147945.33,73972.665,Virement,-22,21218.007499999992,True
da74e20e,6,140147.31,23357.885,Chèque,18,970084.73,53893.59611111111,Carte bancaire,12,30535.71111111111,True
da993373,5,285794.06,57158.812,Chèque,30,2035780.4000000001,67859.34666666666,Carte bancaire,25,10700.534666666666,True
da9cc0e3,23,1043995.04,45391.08869565218,Chèque,5,173627.24,34725.448,Carte bancaire,-18,-10665.640695652182,True
daab6618,28,1036313.84,37011.20857142857,Chèque,30,1797322.8800000001,59910.76266666667,Carte bancaire,2,22899.554095238098,True
daabfb69,7,327948.02,46849.717142857146,Carte bancaire,3,126417.63,42139.21,Carte bancaire,-4,-4710.507142857146,False
dad4790d,6,339706.97,56617.82833333333,Carte bancaire,11,702061.96,63823.814545454545,Carte bancaire,5,7205.986212121214,False
daecb61d,19,1022825.09,53832.89947368421,Carte bancaire,28,2010693.21,71810.47178571428,Carte bancaire,9,17977.572312030075,False
daee6e68,7,352696.82,50385.26,Espèces,12,633732.1,52811.00833333333,Carte bancaire,5,2425.7483333333294,True
dafcb2fd,15,750003.01,50000.200666666664,Carte bancaire,22,1409674.17,64076.09863636363,Carte bancaire,7,14075.897969696969,False
db074cf8,30,1659771.67,55325.72233333333,Chèque,24,1704387.77,71016.15708333334,Carte bancaire,-6,15690.434750000008,True
db07ec63,5,198027.90000000002,39605.58,Chèque,2,132534.6,66267.3,Carte bancaire,-3,26661.72,True
db091fd4,1,54311.94,54311.94,Carte bancaire,28,1947732.86,69561.88785714286,Virement,27,15249.947857142863,True
db2e9184,18,970002.05,53889.00277777778,Carte bancaire,12,786233.25,65519.4375,Carte bancaire,-6,11630.43472222222,False
db37cb64,24,1295508.11,53979.504583333335,Chèque,11,576636.59,52421.50818181818,Carte bancaire,-13,-1557.9964015151563,True
db79cb95,12,702029.58,58502.465,Carte bancaire,42,2954810.96,70352.6419047619,Carte bancaire,30,11850.176904761902,False
db8ea777,9,622616.52,69179.61333333334,Chèque,20,1327656.25,66382.8125,Carte bancaire,11,-2796.800833333342,True
dba3a084,19,809799.6,42621.03157894737,Carte bancaire,12,574360.43,47863.36916666667,Carte bancaire,-7,5242.337587719303,False
dbb9cb5c,20,752953.16,37647.658,Chèque,9,625694.53,69521.61444444445,Carte bancaire,-11,31873.956444444448,True
dbd0ef21,34,1435694.44,42226.30705882353,Carte bancaire,22,1263942.64,57451.93818181818,Carte bancaire,-12,15225.631122994651,False
dbf2fd23,16,832385.88,52024.1175,Chèque,3,86574.53,28858.176666666666,Carte bancaire,-13,-23165.940833333334,True
dbfe2e61,52,2208603.12,42473.13692307693,Chèque,4,314369.02,78592.255,Carte bancaire,-48,36119.11807692308,True
dc03f53b,14,804214.49,57443.89214285714,Espèces,20,1480220.05,74011.0025,Carte bancaire,6,16567.11035714286,True
dc05a210,13,667993.65,51384.126923076925,Chèque,19,1223562.9,64398.047368421045,Carte bancaire,6,13013.92044534412,True
dc07ef1e,28,1449040.1199999999,51751.432857142856,Chèque,29,1866277.73,64354.40448275862,Carte bancaire,1,12602.971625615763,True
dc1252ea,30,1441649.78,48054.992666666665,Carte bancaire,44,2287119.64,51979.99181818182,Virement,14,3924.999151515156,True
dc1c1f13,11,489597.75,44508.88636363636,Chèque,22,1247865.17,56721.14409090909,Virement,11,12212.257727272729,True
dc2d8624,18,655388.74,36410.485555555555,Chèque,8,576078.48,72009.81,Carte bancaire,-10,35599.32444444444,True
dc3540bb,26,1379414.82,53054.416153846156,Carte bancaire,24,1544083.54,64336.81416666667,Carte bancaire,-2,11282.398012820515,False
dc38c173,6,351161.04,58526.84,Chèque,6,371445.29,61907.54833333333,Carte bancaire,0,3380.7083333333358,True
dc3a7d99,7,245365.16,35052.165714285715,Carte bancaire,11,873384.2,79398.56363636363,Carte bancaire,4,44346.397922077915,False
dc47dc37,24,1350679.05,56278.293750000004,Chèque,7,349732.38,49961.76857142857,Virement,-17,-6316.525178571435,True
dc49b0f9,1,76846.03,76846.03,Agence,6,247068.7,41178.11666666667,Carte bancaire,5,-35667.91333333333,True
dc4d3be4,2,160431.21,80215.605,Carte bancaire,2,67740.82,33870.41,Carte bancaire,0,-46345.19499999999,False
dc5ce35d,1,85047.69,85047.69,Chèque,5,424573.6,84914.72,Carte bancaire,4,-132.97000000000116,True
dc680471,6,400878.69,66813.115,Chèque,7,317997.68,45428.24,Carte bancaire,1,-21384.875000000007,True
dc68d5b1,24,1266253.68,52760.57,Chèque,10,685589.64,68558.964,Carte bancaire,-14,15798.394000000008,True
dc6ff090,16,685207.56,42825.4725,Carte bancaire,46,2924245.24,63570.54869565218,Carte bancaire,30,20745.076195652175,False
dc755754,4,117499.44,29374.86,Chèque,21,1230830.4,58610.97142857142,Carte bancaire,17,29236.11142857142,True
dc8745d6,21,1129743.07,53797.28904761905,Chèque,17,1134298.1300000001,66723.41941176471,Carte bancaire,-4,12926.130364145662,True
dc9b20b2,24,1025383.72,42724.32166666666,Chèque,24,1304118.24,54338.26,Carte bancaire,0,11613.938333333339,True
dcbfbbe4,17,741748.74,43632.278823529414,Chèque,6,376916.73,62819.454999999994,Carte bancaire,-11,19187.17617647058,True
dccac36a,15,767752.23,51183.481999999996,Chèque,13,929373.52,71490.27076923077,Carte bancaire,-2,20306.788769230778,True
dcd50a3c,21,979072.19,46622.485238095236,Chèque,21,1398106.54,66576.50190476191,Carte bancaire,0,19954.016666666677,True
dce1df01,28,1646291.0,58796.107142857145,Chèque,14,986285.5700000001,70448.9692857143,Carte bancaire,-14,11652.86214285715,True
dcebee4b,7,418585.32,59797.90285714286,Agence,25,1531842.1400000001,61273.685600000004,Carte bancaire,18,1475.7827428571472,True
dcf38c43,29,1633603.9,56331.16896551724,Chèque,24,1321170.03,55048.75125,Carte bancaire,-5,-1282.4177155172365,True
dcfb8190,4,187529.34,46882.335,Chèque,7,480742.94,68677.56285714285,Carte bancaire,3,21795.227857142854,True
dd12918d,7,309122.85,44160.40714285714,Chèque,7,404249.72,57749.96,Carte bancaire,0,13589.552857142859,True
dd131178,16,795883.18,49742.69875,Carte bancaire,12,723529.5,60294.125,Carte bancaire,-4,10551.426249999997,False
dd226ca1,5,281868.17,56373.634,Chèque,6,325133.99,54188.99833333333,Carte bancaire,1,-2184.635666666669,True
dd3b09a2,30,1452476.44,48415.88133333333,Chèque,15,672965.9,44864.39333333333,Carte bancaire,-15,-3551.4879999999976,True
dd3b794d,23,1243823.51,54079.28304347826,Chèque,12,705234.44,58769.53666666666,Carte bancaire,-11,4690.2536231884005,True
dd463bb6,56,2911697.2,51994.59285714286,Chèque,20,1391036.94,69551.847,Carte bancaire,-36,17557.254142857135,True
dd4bfba2,9,447976.06,49775.11777777778,Chèque,14,696074.51,49719.60785714286,Carte bancaire,5,-55.50992063491867,True
dd4e886a,18,818497.18,45472.06555555556,Chèque,3,114700.82,38233.60666666667,Carte bancaire,-15,-7238.45888888889,True
dd55ecfb,16,883929.73,55245.608125,Chèque,8,661032.24,82629.03,Carte bancaire,-8,27383.421875,True
dd645766,21,917963.3099999999,43712.538571428566,Chèque,21,1233352.1,58731.05238095239,Carte bancaire,0,15018.513809523822,True
dd782f11,3,160966.40000000002,53655.466666666674,Carte bancaire,14,832038.24,59431.30285714286,Carte bancaire,11,5775.836190476184,False
dd7ee792,8,316923.45,39615.43125,Chèque,25,1420779.23,56831.1692,Carte bancaire,17,17215.737949999995,True
dda4fdd9,8,408944.07,51118.00875,Carte bancaire,15,1041160.21,69410.68066666667,Carte bancaire,7,18292.671916666666,False
ddb10997,10,551628.4299999999,55162.84299999999,Carte bancaire,1,103095.37,103095.37,Carte bancaire,-9,47932.527,False
ddc1ee2b,45,2633285.16,58517.448000000004,Chèque,6,413987.37,68997.895,Carte bancaire,-39,10480.447,True
dde117dc,11,546123.51,49647.59181818182,Chèque,12,723658.57,60304.88083333333,Carte bancaire,1,10657.28901515151,True
dde4f388,9,362783.97,40309.329999999994,Virement,14,776136.02,55438.287142857145,Carte bancaire,5,15128.95714285715,True
ddeddf47,9,536608.48,59623.16444444444,Carte bancaire,3,228939.79,76313.26333333334,Carte bancaire,-6,16690.098888888897,False
ddfc1c3c,11,625257.16,56841.560000000005,Chèque,28,1409289.79,50331.77821428572,Carte bancaire,17,-6509.781785714287,True
de024725,24,1519485.94,63311.91416666666,Chèque,29,1458066.01,50278.13827586207,Carte bancaire,5,-13033.775890804594,True
de06f230,7,306678.09,43811.15571428572,Carte bancaire,6,276522.53,46087.08833333334,Virement,-1,2275.9326190476204,True
de1a3ef3,10,397479.16,39747.916,Carte bancaire,12,768812.87,64067.739166666666,Carte bancaire,2,24319.82316666667,False
de1e44e1,56,2805813.82,50103.81821428571,Chèque,20,1013539.38,50676.969,Carte bancaire,-36,573.150785714286,True
de1f149e,17,796477.25,46851.60294117647,Chèque,14,859482.65,61391.61785714286,Carte bancaire,-3,14540.014915966392,True
de264ea2,2,116597.54000000001,58298.770000000004,Agence,12,555569.76,46297.48,Carte bancaire,10,-12001.29,True
de37d474,6,346512.3,57752.049999999996,Chèque,28,1297234.55,46329.80535714286,Carte bancaire,22,-11422.244642857135,True
de3dd109,28,1200337.32,42869.19,Carte bancaire,18,1195556.85,66419.82500000001,Virement,-10,23550.63500000001,True
de470681,2,80587.68,40293.84,Agence,4,302028.17000000004,75507.04250000001,Carte bancaire,2,35213.202500000014,True
de6569ca,23,1090426.34,47409.84086956522,Chèque,9,597012.24,66334.69333333333,Carte bancaire,-14,18924.85246376811,True
de92dc21,17,691957.7000000001,40703.39411764706,Chèque,5,368567.26,73713.452,Carte bancaire,-12,33010.05788235294,True
