client_id,Nbr_Transactions_2025,Montant_Total_2025,Montant_Moyen_2025,Montant_Max_2025,NCP,CPT_AGENCE_CODE,CLIENT_MARCHE,utilise_mobile_banking_2025,CSP_2025,Segment_NMR_2025,CLIENT_SPEC_LIB_2025,CLT_SECTEUR_ACTIVITE_LIB_2025,Nbr_Cheques_2025,Montant_Cheques_2025,Plafond_Chequier_2025,Ratio_Cheques_Paiements_2025,NBRE_TRANSACTIONS_2024,MONTANT_TOTAL_2024,MONTANT_MOYEN_2024,MONTANT_MAX_2024,NCP_client,AGENCE_COMPTE,MARCHE,utilise_mobile_banking_2024,CSP_2024,Segment_NMR_2024,CLIENT_SPEC_LIB_2024,CLT_SECTEUR_ACTIVITE_LIB_2024,NBRE_CHQ_COMPENSES_2024,MONTANT_CHQ_COMPENSES_2024,MONTANT_MAX_CHQ_2024,NBRE_PREAVIS,NBRE_CNP,NBRE_CNP_INCIDENT,AUTORISATION,NBRE_CHEQUIERS_OCTROYES_2024,NBRE_CHEQUES_OCTROYES_2024,NBRE_CHEQUES_EN_CIRCULATION,Ecart_Nbr_Cheques_2024_2025,Ecart_Montant_Max_2024_2025,A_Demande_Derogation,Derogation_Acceptee,Derogation_Refusee
b64148f2,7,544889.14,77841.30571428571,113151.05,d861c97255,147.0,Particuliers,True,SALARIE HAUT CADRE,S3 Essentiel,,ACTIV SPÉC SCIENT ET TECHNIQUE,0.0,0.0,0.0,0.0,10,540004.63,54000.463,83243.95,d861c97255,147.0,PRO,False,SALARIE HAUT CADRE,S3 Essentiel,,ACTIV SPÉC SCIENT ET TECHNIQUE,6.0,387780.64,83243.95,0,0,0,6245.283144216801,1,25,19.0,-6.0,29907.100000000006,1,1,0
b6a43c98,27,1727657.49,63987.31444444444,118581.91,4dfd57350e,145.0,TRE,True,SALARIE AGENT D EXECUTION,CLIENT INACTIF,,INDUSTRIE MANUFACTURIÈRE,4.0,202817.15000000002,97064.02,0.14814814814814814,11,508672.98,46242.99818181818,97155.22,4dfd57350e,145.0,Particuliers,True,SALARIE AGENT D EXECUTION,CLIENT INACTIF,,INDUSTRIE MANUFACTURIÈRE,3.0,95680.86,36181.72,1,1,0,16196.482732601275,1,25,22.0,1.0,82400.19,1,1,0
b6b2334d,13,751220.23,57786.17153846154,102770.65,7d05fed8ed,110.0,PRO,False,SALARIE AGENT D EXECUTION,S5 Univers,,INDUSTRIE MANUFACTURIÈRE,1.0,47757.53,47757.53,0.07692307692307693,15,619084.02,41272.268000000004,87518.37,7d05fed8ed,110.0,PRO,False,SALARIE AGENT D EXECUTION,S5 Univers,,INDUSTRIE MANUFACTURIÈRE,10.0,355465.91000000003,87518.37,0,0,0,8359.60413179797,1,25,15.0,-9.0,15252.279999999999,1,1,0
b6b60b3a,7,336585.94,48083.705714285716,96128.04,c5a116231d,120.0,TPE,False,RETRAITE,S3 Essentiel,,INDUSTRIE MANUFACTURIÈRE,1.0,83045.81,83045.81,0.14285714285714285,11,415204.25,37745.84090909091,86705.81,c5a116231d,120.0,PME,False,RETRAITE,S3 Essentiel,,INDUSTRIE MANUFACTURIÈRE,6.0,279142.54,86705.81,1,0,0,35848.5251175479,1,25,19.0,-5.0,9422.229999999996,1,1,0
b6bc721d,6,405572.37,67595.395,104773.58,91c1f895b5,129.0,TRE,False,PME,A Intensifier Engagements,,ACTIV DE SCES ADMIN ET SOUTIEN,0.0,0.0,0.0,0.0,11,484413.33999999997,44037.57636363636,87634.97,91c1f895b5,129.0,PRO,True,PME,A Intensifier Engagements,,ACTIV DE SCES ADMIN ET SOUTIEN,3.0,125165.53,51670.92,1,0,0,37530.42008585973,1,25,22.0,-3.0,53102.66,1,1,0
b6c99077,11,757184.55,68834.95909090909,112364.78,2740b08f2a,181.0,PME,True,SALARIE HAUT CADRE,S2 Premium,BANQUE DIGITALE,COMM ET RÉPAR AUTOS MOTOCYCL,0.0,0.0,0.0,0.0,3,90854.07,30284.690000000002,64382.47,2740b08f2a,181.0,Particuliers,False,SALARIE HAUT CADRE,S2 Premium,BANQUE DIGITALE,COMM ET RÉPAR AUTOS MOTOCYCL,1.0,12806.5,12806.5,2,0,0,25362.769390674446,1,25,24.0,-1.0,99558.28,1,1,0
b6dff8bf,11,629909.1,57264.46363636363,118750.09,5179f47b62,103.0,Particuliers,False,TRE SANS PROFFESION,S4 Avenir,,AUTRES ACTIVITÉS DE SERVICES,2.0,183664.25,118750.09,0.18181818181818182,5,380192.44,76038.488,95213.24,5179f47b62,103.0,PRO,False,TRE SANS PROFFESION,S4 Avenir,,AUTRES ACTIVITÉS DE SERVICES,3.0,189930.28,86553.4,0,0,0,19504.579434914882,1,25,22.0,-1.0,32196.690000000002,1,1,0
b7b369e9,24,1380069.44,57502.89333333333,119571.81,72dc34e74c,179.0,Particuliers,False,JEUNE,NON SEGMENTE,BANQUE DIGITALE,ENSEIGNEMENT,2.0,130319.29,72836.87,0.08333333333333333,6,340121.01,56686.835,96655.06,72dc34e74c,179.0,TRE,False,JEUNE,NON SEGMENTE,BANQUE DIGITALE,ENSEIGNEMENT,4.0,167897.57,82877.44,0,0,0,22871.34087555478,1,25,21.0,-2.0,36694.369999999995,1,1,0
b7c4a158,13,956439.84,73572.29538461538,115324.72,45f6e2e501,19.0,TPE,True,RETRAITE,S2 Premium,,ADMINISTRATION PUBLIQUE,3.0,164279.05000000002,111557.35,0.23076923076923078,7,360454.66,51493.52285714285,87697.01,45f6e2e501,19.0,Particuliers,True,RETRAITE,S2 Premium,,ADMINISTRATION PUBLIQUE,4.0,196513.66999999998,87697.01,1,1,0,47459.335569651004,1,25,21.0,-1.0,27627.710000000006,1,0,1
b7d04556,60,3151800.74,52530.01233333334,114523.11,c21ea34867,32.0,TRE,False,COMMERCANT,NON SEGMENTE,,INDUSTRIE MANUFACTURIÈRE,4.0,236220.18,63003.14,0.06666666666666667,12,506845.1,42237.09166666667,90409.69,c21ea34867,32.0,TPE,True,COMMERCANT,NON SEGMENTE,,INDUSTRIE MANUFACTURIÈRE,6.0,323876.0,90409.69,0,0,0,890.6751913255184,1,25,19.0,-2.0,24113.42,1,1,0
b7d663bb,19,1119459.51,58918.92157894737,109201.79,8feb04136f,9.0,TPE,True,TPE,S3 Essentiel,,AUTRES ACTIVITÉS DE SERVICES,1.0,98390.98,98390.98,0.05263157894736842,16,724755.0,45297.1875,94476.57,8feb04136f,9.0,PME,True,TPE,S3 Essentiel,,AUTRES ACTIVITÉS DE SERVICES,8.0,405099.72,86648.2,0,0,1,19374.14577144592,1,25,17.0,-7.0,22553.589999999997,1,1,0
b7fbb333,6,333632.32999999996,55605.38833333333,117845.13,f4c23bd1f5,16.0,PRO,False,SALARIE AGENT D EXECUTION,S5 Univers,,HÉBERGEMENT ET RESTAURATION,0.0,0.0,0.0,0.0,23,1245301.81,54143.556956521745,83248.63,f4c23bd1f5,16.0,PRO,False,SALARIE AGENT D EXECUTION,S5 Univers,,HÉBERGEMENT ET RESTAURATION,8.0,398462.59,81449.42,1,0,0,40940.67486637512,1,25,17.0,-8.0,36395.71000000001,1,1,0
b81497e8,10,697809.38,69780.938,111333.35,77f45e360c,171.0,Particuliers,True,SALARIE AGENT D EXECUTION,S5 Univers,,INDUSTRIES EXTRACTIVES,0.0,0.0,0.0,0.0,1,88548.65,88548.65,88548.65,77f45e360c,171.0,Particuliers,False,SALARIE AGENT D EXECUTION,S5 Univers,,INDUSTRIES EXTRACTIVES,0.0,0.0,0.0,1,0,0,14482.424603655925,1,25,25.0,0.0,111333.35,1,0,1
b815a271,6,331689.08,55281.513333333336,111645.83,63356714,50.0,PME,True,SALARIE CADRE MOYEN,S5 Univers,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,23,1151227.1099999999,50053.35260869565,98821.33,63356714,50.0,TRE,True,SALARIE CADRE MOYEN,S5 Univers,,ADMINISTRATION PUBLIQUE,9.0,537702.84,97148.65,1,1,0,14252.16450690243,1,25,16.0,-9.0,14497.180000000008,1,1,0
b84bd7ec,11,848590.8,77144.61818181818,115461.49,531e61924c,37.0,Particuliers,True,SALARIE HAUT CADRE,CLIENT INACTIF,,INFORMATION ET COMMUNICATION,0.0,0.0,0.0,0.0,30,1163016.85,38767.22833333334,98476.89,531e61924c,37.0,PME,False,SALARIE HAUT CADRE,CLIENT INACTIF,,INFORMATION ET COMMUNICATION,11.0,337161.76,87986.7,0,0,0,39323.67324318164,1,25,14.0,-11.0,27474.790000000008,1,1,0
b85bdc26,26,1405708.35,54065.70576923077,94281.02,e94b006257,15.0,PRO,True,RENTIER,CLIENT INACTIF,BANQUE DIGITALE,COMM ET RÉPAR AUTOS MOTOCYCL,0.0,0.0,0.0,0.0,11,601825.73,54711.43,98799.2,e94b006257,15.0,GEI,False,RENTIER,CLIENT INACTIF,BANQUE DIGITALE,COMM ET RÉPAR AUTOS MOTOCYCL,4.0,217835.78999999998,91369.36,0,0,0,41290.96581708521,1,25,21.0,-4.0,2911.6600000000035,1,1,0
b86e7b52,60,2779580.13,46326.3355,110671.59,6642892043,133.0,Particuliers,False,TRE PROFESSIONNEL,S4 Avenir,,ACTIVITÉS EXTRA TERRITORIALES,0.0,0.0,0.0,0.0,60,2569031.85,42817.1975,99497.79,6642892043,133.0,PRO,False,TRE PROFESSIONNEL,S4 Avenir,,ACTIVITÉS EXTRA TERRITORIALES,24.0,1298074.26,98762.21,2,0,0,1116.214476692079,1,25,1.0,-24.0,11909.37999999999,1,1,0
b87384ac,24,1111325.67,46305.236249999994,101488.71,96495971ab,67.0,Particuliers,True,SALARIE AGENT D EXECUTION,S5 Univers,,INDUSTRIE MANUFACTURIÈRE,1.0,101488.71,101488.71,0.041666666666666664,30,1479101.43,49303.381,95050.71,96495971ab,67.0,PME,False,SALARIE AGENT D EXECUTION,S5 Univers,,INDUSTRIE MANUFACTURIÈRE,11.0,484104.60000000003,95050.71,1,0,0,3733.9001240009884,1,25,14.0,-10.0,6438.0,1,0,1
b8ab8bc7,4,222359.19999999998,55589.799999999996,80277.83,f7b95aae3d,21.0,GEI,False,SALARIE AGENT D EXECUTION,S5 Univers,,ACTIV FINANCIÈRES ET ASSURANCE,0.0,0.0,0.0,0.0,9,508440.53,56493.392222222225,92148.11,f7b95aae3d,21.0,GEI,True,SALARIE AGENT D EXECUTION,S5 Univers,,ACTIV FINANCIÈRES ET ASSURANCE,3.0,211948.12,80322.49,1,0,0,37343.420912370646,1,25,22.0,-3.0,-44.66000000000349,1,1,0
b8cb4fec,10,614402.19,61440.219,99669.45,82232c5c58,66.0,Particuliers,True,ARTISAN,CLIENT INACTIF,,AUTRES ACTIVITÉS DE SERVICES,1.0,99669.45,99669.45,0.1,14,775698.19,55407.013571428564,95687.25,82232c5c58,66.0,TPE,False,ARTISAN,CLIENT INACTIF,,AUTRES ACTIVITÉS DE SERVICES,6.0,382760.98,95687.25,1,0,0,2533.511405430644,1,25,19.0,-5.0,3982.199999999997,1,1,0
b8cbba67,9,469762.9,52195.87777777778,92214.33,3465219bca,3.0,GEI,True,RETRAITE,S2 Premium,,AUTRES ACTIVITÉS DE SERVICES,1.0,32791.75,32791.75,0.1111111111111111,1,37557.55,37557.55,37557.55,3465219bca,3.0,GEI,False,RETRAITE,S2 Premium,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,2,0,0,16393.240858928093,1,25,25.0,1.0,92214.33,1,0,1
b97db0d1,18,984153.85,54675.21388888889,107309.79,7d98a9b72b,232.0,PME,False,RENTIER,CLIENT INACTIF,,AUTRES ACTIVITÉS DE SERVICES,1.0,70028.94,70028.94,0.05555555555555555,21,768201.5,36581.02380952381,80680.96,7d98a9b72b,232.0,GEI,True,RENTIER,CLIENT INACTIF,,AUTRES ACTIVITÉS DE SERVICES,7.0,251390.14999999997,75899.12,0,1,0,23948.085103527777,1,25,18.0,-6.0,31410.67,1,0,1
b98d3e65,4,328052.13,82013.0325,98376.98,8bd0faedd9,57.0,PRO,False,RETRAITE,S5 Univers,,INDUSTRIES EXTRACTIVES,0.0,0.0,0.0,0.0,12,630687.98,52557.331666666665,88104.68,8bd0faedd9,57.0,TRE,False,RETRAITE,S5 Univers,,INDUSTRIES EXTRACTIVES,6.0,302322.20999999996,88104.68,1,0,0,19408.644788719692,1,25,19.0,-6.0,10272.300000000003,1,1,0
b99757a9,26,1481997.92,56999.92,118342.15,7733741850,73.0,GEI,False,SALARIE CADRE MOYEN,S3 Essentiel,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,19,997175.6900000001,52482.93105263158,99204.44,7733741850,73.0,PRO,True,SALARIE CADRE MOYEN,S3 Essentiel,,AUTRES ACTIVITÉS DE SERVICES,6.0,285168.53,99204.44,2,0,0,36792.28689282644,1,25,19.0,-6.0,19137.709999999992,1,0,1
b9ba3847,29,1500244.67,51732.574827586206,116419.57,167cb0ae0d,104.0,TPE,True,SANS PROFFESION,S4 Avenir,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,21,949987.55,45237.502380952385,99718.31,167cb0ae0d,104.0,GEI,True,SANS PROFFESION,S4 Avenir,,AUTRES ACTIVITÉS DE SERVICES,10.0,352019.99,96659.93,0,0,0,21244.25204837631,1,25,15.0,-10.0,19759.640000000014,1,1,0
b9f7aed4,22,1207861.63,54902.80136363636,119461.95,a780616eb8,154.0,GEI,True,SALARIE AGENT D EXECUTION,S5 Univers,,INFORMATION ET COMMUNICATION,2.0,72826.48,36703.38,0.09090909090909091,3,83011.44,27670.48,41864.57,a780616eb8,154.0,PME,True,SALARIE AGENT D EXECUTION,S5 Univers,,INFORMATION ET COMMUNICATION,2.0,41146.87,27920.36,0,0,1,7377.096509081216,1,25,23.0,0.0,91541.59,1,0,1
ba63504d,17,1069468.7,62909.92352941176,114269.36,69b47e95d2,60.0,TRE,True,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,4,116423.9,29105.975,34869.89,69b47e95d2,60.0,TPE,True,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,2.0,61150.07,34869.89,1,0,0,42388.45961243729,1,25,23.0,-2.0,79399.47,1,1,0
ba726a2c,5,266816.93,53363.386,78034.83,0d80b38ff7,174.0,GEI,True,SALARIE CADRE MOYEN,S2 Premium,,SANTÉ HUMAINE ET ACTION SOCIAL,0.0,0.0,0.0,0.0,1,47435.18,47435.18,47435.18,0d80b38ff7,174.0,PME,False,SALARIE CADRE MOYEN,S2 Premium,,SANTÉ HUMAINE ET ACTION SOCIAL,1.0,47435.18,47435.18,0,1,0,24821.82694591985,1,25,24.0,-1.0,30599.65,1,0,1
bac45896,6,519851.65,86641.94166666667,119269.89,ceea332c1a,15.0,TPE,True,SALARIE CADRE MOYEN,S3 Essentiel,,ENSEIGNEMENT,0.0,0.0,0.0,0.0,27,1331834.44,49327.20148148148,96195.12,ceea332c1a,15.0,GEI,False,SALARIE CADRE MOYEN,S3 Essentiel,,ENSEIGNEMENT,14.0,755709.18,93359.52,1,0,0,47788.49922677077,1,25,11.0,-14.0,25910.369999999995,1,1,0
bb0adf0f,14,869030.67,62073.61928571429,109018.5,02ea975d87,13.0,PRO,True,SALARIE AGENT D EXECUTION,S5 Univers,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,19,1057351.76,55650.09263157895,99348.9,02ea975d87,13.0,GEI,False,SALARIE AGENT D EXECUTION,S5 Univers,,ADMINISTRATION PUBLIQUE,8.0,484513.16,92168.39,0,0,0,34770.5178459464,1,25,17.0,-8.0,16850.11,1,1,0
bb459c29,15,975381.65,65025.443333333336,110968.97,8db35ffad8,25.0,Particuliers,True,RENTIER,S4 Avenir,,ADMINISTRATION PUBLIQUE,3.0,273000.74,107551.71,0.2,6,271817.48,45302.91333333333,71371.13,8db35ffad8,25.0,GEI,False,RENTIER,S4 Avenir,,ADMINISTRATION PUBLIQUE,3.0,103907.3,70513.88,1,0,0,13560.185785835405,1,25,22.0,0.0,40455.09,1,0,1
bb4dcc30,27,1899758.96,70361.44296296296,119762.72,08b8b2477d,22.0,TRE,False,RENTIER,CLIENT INACTIF,,ENSEIGNEMENT,1.0,68333.7,68333.7,0.037037037037037035,3,154053.2,51351.06666666667,63556.05,08b8b2477d,22.0,Particuliers,False,RENTIER,CLIENT INACTIF,,ENSEIGNEMENT,2.0,90497.15,46523.51,0,0,0,18673.326976236156,1,25,23.0,-1.0,73239.20999999999,1,1,0
bb5ec43f,7,353525.99,50503.712857142855,74600.46,79f63edd71,51.0,TRE,True,ARTISAN,S5 Univers,,ACTIVITÉS IMMOBILIÈRES,0.0,0.0,0.0,0.0,1,41493.47,41493.47,41493.47,79f63edd71,51.0,GEI,True,ARTISAN,S5 Univers,,ACTIVITÉS IMMOBILIÈRES,1.0,41493.47,41493.47,0,0,0,22050.64178757528,1,25,24.0,-1.0,33106.990000000005,1,0,1
bb6d2094,5,209712.90999999997,41942.581999999995,63977.81,324e459b77,37.0,PME,False,SALARIE HAUT CADRE,S2 Premium,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,25,1000991.71,40039.668399999995,95258.32,324e459b77,37.0,TPE,True,SALARIE HAUT CADRE,S2 Premium,,ADMINISTRATION PUBLIQUE,4.0,220963.49,73882.64,0,0,0,39281.13179926976,1,25,21.0,-4.0,-9904.830000000002,1,1,0
bbc9716a,11,705387.22,64126.11090909091,110131.53,11e1b8badd,114.0,GEI,True,SALARIE HAUT CADRE,S4 Avenir,,ENSEIGNEMENT,2.0,99631.16,51890.88,0.18181818181818182,19,1000579.07,52662.05631578947,99903.29,11e1b8badd,114.0,GEI,False,SALARIE HAUT CADRE,S4 Avenir,,ENSEIGNEMENT,8.0,406885.0,99903.29,3,0,0,49170.081544826004,1,25,17.0,-6.0,10228.240000000005,1,1,0
bbe558ce,15,876513.18,58434.21200000001,118294.35,5022dac022,124.0,TPE,True,SALARIE HAUT CADRE,NOUVEAU CLIENT,,ACTIV FINANCIÈRES ET ASSURANCE,0.0,0.0,0.0,0.0,2,65598.7,32799.35,63540.83,5022dac022,124.0,TPE,True,SALARIE HAUT CADRE,NOUVEAU CLIENT,,ACTIV FINANCIÈRES ET ASSURANCE,1.0,63540.83,63540.83,0,0,0,37571.32775872077,1,25,24.0,-1.0,54753.520000000004,1,0,1
bbf92b7c,26,1601901.76,61611.60615384615,116510.03,b94f1fb11a,40.0,PRO,True,TRE SALARIE,S4 Avenir,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,7,285528.14,40789.73428571429,58793.05,b94f1fb11a,40.0,TPE,True,TRE SALARIE,S4 Avenir,,ADMINISTRATION PUBLIQUE,1.0,53685.63,53685.63,0,0,1,42245.40219571832,1,25,24.0,-1.0,62824.4,1,0,1
bc042fe3,6,436858.77,72809.795,114950.56,2d7ff61f4a,22.0,GEI,False,SALARIE CADRE MOYEN,S4 Avenir,,ADMINISTRATION PUBLIQUE,1.0,78324.41,78324.41,0.16666666666666666,7,275234.51999999996,39319.21714285714,95669.2,2d7ff61f4a,22.0,PME,False,SALARIE CADRE MOYEN,S4 Avenir,,ADMINISTRATION PUBLIQUE,4.0,83681.65,54724.19,0,0,0,34487.24081324,1,25,21.0,-3.0,60226.369999999995,1,1,0
bc3a347e,27,1819823.02,67400.8525925926,112080.33,6f6a9887b8,125.0,PME,True,SALARIE AGENT D EXECUTION,S5 Univers,,INDUSTRIE MANUFACTURIÈRE,1.0,18319.22,18319.22,0.037037037037037035,9,530970.12,58996.68,96718.76,6f6a9887b8,125.0,GEI,False,SALARIE AGENT D EXECUTION,S5 Univers,,INDUSTRIE MANUFACTURIÈRE,5.0,210694.56,93364.07,1,1,0,32963.776984726035,1,25,20.0,-4.0,18716.259999999995,1,1,0
bc72ff2a,11,809819.81,73619.98272727273,115019.56,544bab787f,19.0,TRE,False,SALARIE CADRE MOYEN,S5 Univers,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,9,397380.45,44153.38333333333,99594.37,544bab787f,19.0,Particuliers,True,SALARIE CADRE MOYEN,S5 Univers,,ADMINISTRATION PUBLIQUE,3.0,136549.39,94017.44,0,0,0,20934.726935766186,1,25,22.0,-3.0,21002.119999999995,1,0,1
bcb72c76,9,498570.04,55396.67111111111,103629.98,46630107bb,24.0,GEI,True,TRE SALARIE,NON SEGMENTE,,ACTIVITÉS EXTRA TERRITORIALES,1.0,5750.33,5750.33,0.1111111111111111,8,451365.14,56420.6425,89901.39,46630107bb,24.0,PRO,False,TRE SALARIE,NON SEGMENTE,,ACTIVITÉS EXTRA TERRITORIALES,3.0,255308.61,89901.39,0,0,0,34514.984048720056,1,25,22.0,-2.0,13728.589999999997,1,1,0
bd03ad36,28,1996976.81,71320.60035714286,117827.97,8543b6be7a,26.0,PME,True,RETRAITE,S4 Avenir,,ACTIV FINANCIÈRES ET ASSURANCE,2.0,91983.21,69990.44,0.07142857142857142,10,469438.98,46943.898,81854.43,8543b6be7a,26.0,TPE,False,RETRAITE,S4 Avenir,,ACTIV FINANCIÈRES ET ASSURANCE,3.0,96581.6,59920.6,0,0,1,46568.638648000684,1,25,22.0,-1.0,57907.37,1,1,0
bd1ab5a0,17,1194400.06,70258.82705882353,119453.73,7490669823,67.0,PRO,False,ARTISAN,NON SEGMENTE,BANQUE DIGITALE,INDUSTRIE MANUFACTURIÈRE,2.0,71972.88,57772.12,0.11764705882352941,21,965666.26,45984.107619047616,97712.9,7490669823,67.0,TPE,True,ARTISAN,NON SEGMENTE,BANQUE DIGITALE,INDUSTRIE MANUFACTURIÈRE,7.0,351270.4,73392.31,0,1,0,40466.556397109496,1,25,18.0,-5.0,46061.42,1,1,0
bd427955,29,1400352.58,48288.020000000004,115652.52,9fcaf52185,69.0,TRE,True,RETRAITE,S4 Avenir,,ADMINISTRATION PUBLIQUE,2.0,80451.2,65494.55,0.06896551724137931,1,39088.1,39088.1,39088.1,9fcaf52185,69.0,Particuliers,False,RETRAITE,S4 Avenir,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,1,0,0,29283.607964057785,1,25,25.0,2.0,115652.52,1,1,0
bd62e042,21,1226882.45,58422.973809523806,119214.88,6529c9db3f,120.0,TRE,True,SALARIE HAUT CADRE,S2 Premium,,INFORMATION ET COMMUNICATION,1.0,112073.09,112073.09,0.047619047619047616,20,1127371.73,56368.5865,97976.64,6529c9db3f,120.0,PME,True,SALARIE HAUT CADRE,S2 Premium,,INFORMATION ET COMMUNICATION,5.0,310939.95,97912.32,0,0,0,40791.61101725885,1,25,20.0,-4.0,21302.559999999998,1,1,0
bdb43661,40,2455902.5,61397.5625,115178.81,1f2479b34b,69.0,PME,False,SALARIE CADRE MOYEN,S2 Premium,,INDUSTRIES EXTRACTIVES,6.0,232168.34,62841.41,0.15,8,353000.58,44125.0725,71429.6,09acc47f00,69.0,GEI,False,SALARIE CADRE MOYEN,S2 Premium,,INDUSTRIES EXTRACTIVES,6.0,326626.1,71429.6,0,1,0,1428.2464893698054,1,25,19.0,0.0,43749.20999999999,1,1,0
bdbd3de6,13,712522.03,54809.38692307693,114242.9,03f5083d6c,193.0,PRO,True,SALARIE CADRE MOYEN,NON SEGMENTE,,INDUSTRIES EXTRACTIVES,1.0,23257.94,23257.94,0.07692307692307693,20,970325.43,48516.2715,88926.01,03f5083d6c,193.0,GEI,False,SALARIE CADRE MOYEN,NON SEGMENTE,,INDUSTRIES EXTRACTIVES,11.0,540720.04,88926.01,1,0,0,30138.623651028305,1,25,14.0,-10.0,25316.89,1,1,0
bde01bbe,12,736555.66,61379.638333333336,85711.46,033a41bbc3,104.0,Particuliers,False,COMMERCANT,S4 Avenir,,INFORMATION ET COMMUNICATION,0.0,0.0,0.0,0.0,6,276047.64,46007.94,91704.94,033a41bbc3,104.0,TPE,False,COMMERCANT,S4 Avenir,,INFORMATION ET COMMUNICATION,3.0,62027.47,32478.87,0,1,0,19465.57971322572,1,25,22.0,-3.0,53232.59000000001,1,0,1
bdf79adb,23,1303841.65,56688.76739130435,114014.48,1c94e3a47e,57.0,TRE,True,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,14,733417.12,52386.93714285714,97594.86,1c94e3a47e,57.0,TPE,False,SALARIE CADRE MOYEN,S3 Essentiel,,ADMINISTRATION PUBLIQUE,7.0,443777.51,97594.86,2,0,0,31183.249972665904,1,25,18.0,-7.0,16419.619999999995,1,1,0
bdf9bee7,26,1714889.71,65957.29653846154,117465.74,da0c15a2b7,13.0,GEI,False,SALARIE CADRE MOYEN,S5 Univers,,AUTRES ACTIVITÉS DE SERVICES,2.0,94642.08,86952.55,0.07692307692307693,26,1594594.35,61330.55192307693,99491.89,da0c15a2b7,13.0,PRO,True,SALARIE CADRE MOYEN,S5 Univers,,AUTRES ACTIVITÉS DE SERVICES,11.0,643400.19,99491.89,0,0,0,24065.858568120548,1,25,14.0,-9.0,17973.850000000006,1,1,0
be35abab,4,364183.36,91045.84,118557.4,faee154274,118.0,GEI,True,RETRAITE,S3 Essentiel,,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,12,637580.94,53131.744999999995,91053.5,faee154274,118.0,TPE,False,RETRAITE,S3 Essentiel,,AUTRES ACTIVITÉS DE SERVICES,2.0,154683.76,78346.2,0,1,0,30127.80458755934,1,25,23.0,-2.0,40211.2,1,0,1
be44f0c9,15,1138815.56,75921.03733333334,118956.09,a6e1467d79,29.0,PRO,False,SALARIE HAUT CADRE,S2 Premium,,INDUSTRIE MANUFACTURIÈRE,1.0,118227.58,118227.58,0.06666666666666667,2,66259.68,33129.84,48396.03,a6e1467d79,29.0,GEI,False,SALARIE HAUT CADRE,S2 Premium,,INDUSTRIE MANUFACTURIÈRE,1.0,17863.65,17863.65,0,0,0,31168.537027779807,1,25,24.0,0.0,101092.44,1,1,0
be5334c9,10,538590.3099999999,53859.030999999995,90447.46,724be0c32a,176.0,TPE,True,SANS PROFFESION,NON SEGMENTE,,ACTIV SPÉC SCIENT ET TECHNIQUE,1.0,9065.11,9065.11,0.1,17,954077.96,56122.232941176466,95301.42,724be0c32a,176.0,GEI,True,SANS PROFFESION,NON SEGMENTE,,ACTIV SPÉC SCIENT ET TECHNIQUE,10.0,643388.21,95301.42,1,1,0,1983.9702369691793,1,25,15.0,-9.0,-4853.959999999992,1,1,0
be739e48,23,1413935.79,61475.46913043479,107532.72,5c8e8a4834,40.0,PME,True,SALARIE CADRE MOYEN,CLIENT INACTIF,,INDUSTRIE MANUFACTURIÈRE,2.0,154209.66,80865.3,0.08695652173913043,16,739135.45,46195.965625,99819.27,5c8e8a4834,40.0,PRO,False,SALARIE CADRE MOYEN,CLIENT INACTIF,,INDUSTRIE MANUFACTURIÈRE,4.0,197007.24,81473.93,0,1,0,7937.078041225249,1,25,21.0,-2.0,26058.790000000008,1,1,0
be7766ac,20,1335438.47,66771.9235,118948.93,d5f7f634df,200.0,Particuliers,True,JEUNE,S5 Univers,BANQUE DIGITALE,COMM ET RÉPAR AUTOS MOTOCYCL,1.0,99085.36,99085.36,0.05,1,13301.56,13301.56,13301.56,d5f7f634df,200.0,Particuliers,False,JEUNE,S5 Univers,BANQUE DIGITALE,COMM ET RÉPAR AUTOS MOTOCYCL,0.0,0.0,0.0,1,0,0,15742.925581302763,1,25,25.0,1.0,118948.93,1,0,1
